roll_angle,jounce,lower_outer_x,lower_outer_y,lower_outer_z,lower_inner1_x,lower_inner1_y,lower_inner1_z,lower_inner2_x,lower_inner2_y,lower_inner2_z,upper_outer_x,upper_outer_y,upper_outer_z,upper_inner1_x,upper_inner1_y,upper_inner1_z,upper_inner2_x,upper_inner2_y,upper_inner2_z,rc_x,rc_y,rc_z,ic_y,ic_z,Steering_trail_x,Scrub_radius_y,kingpin_inclination_deg,camber_angle_deg,Bump_Steer
-0.009696273622190719,0.0,-17.489491935166843,519.4968692523958,137.02188708598393,-180.0,165.73505130636028,85.39653866020721,180.0,170.73481626389642,85.34805805177733,1.0159936678456984,507.87575769387445,315.13340301556997,-135.0,242.02110985363737,217.6630774042199,180.0,257.359768985255,252.51599028168317,0.0,0.0,10.370298567898057,-306.84714468238735,16.43143476801876,-26.725834518258008,3.4370359085194195,5.93165200934632,-3.733044455477014,26.740948000137866
-0.010577753042389875,0.0,-17.48848361995828,519.5410549199606,137.02376056368735,-180.0,165.80132419708485,85.25041633,180.0,170.80104447754442,85.19752855105979,0.9723243351553877,507.9983385046953,315.14498991509697,-135.0,242.20394332378777,217.44965910612171,180.0,257.5733186177479,252.28903773251815,0.0,0.0,10.349641020099135,-304.8894982328617,16.36011122487679,-26.68987521300194,3.420549049318538,5.917112604226876,-3.7077304704482947,26.74095720118426
-0.011459232462589031,0.0,-17.487467198481095,519.5850725876229,137.02561540745003,-180.0,165.86750177148306,85.10423544635992,180.0,170.86717349005383,85.04694053800355,0.9287111743706491,508.1204983872565,315.15648847516314,-135.0,242.38662211232452,217.23607953499672,180.0,257.78670162653157,252.06189683992298,0.0,0.0,10.329284486979455,-302.93696809997493,16.28951710627024,-26.653951264576282,3.404095972706841,5.902591610344536,-3.682500252606971,26.740967012115245
-0.012340711882788189,0.0,-17.486441849139375,519.6289215648321,137.027451586376,-180.0,165.93358316722032,84.95799608356077,180.0,170.93320243912777,84.89629409030668,0.8851550530726273,508.2422360631979,315.1678988290848,-135.0,242.56914526639105,217.02233881748782,180.0,257.99991703489206,251.83456774107776,0.0,0.0,10.30923053122578,-300.9895326924487,16.219650493154106,-26.618061838014796,3.3876763589000802,5.8880890216064135,-3.657353967622436,26.740977113553754
-0.013222191302987345,0.0,-17.48540719266824,519.672600583595,137.02926985573737,-180.0,165.99956751595488,84.81169831739106,180.0,170.99913045646528,84.74558928718207,0.8416547405424891,508.3635493057213,315.17922216253277,-135.0,242.7515118271696,216.8084370818325,180.0,258.21296386016365,251.6070505747782,0.0,0.0,10.289480810484765,-299.0471629164007,16.1505094662147,-26.582205326994497,3.3712896334770903,5.873604296277778,-3.6322918946432963,26.740987239864126
-0.0141036707231865,0.0,-17.48436408731388,519.7161089640025,137.03106987422024,-180.0,166.06545394255863,84.66534222517312,180.0,171.06495666698194,84.59482620937635,0.7982127583287048,508.48443760468535,315.1904581800226,-135.0,242.93372082910236,216.5943744578818,180.0,258.4258411129497,251.3793454814547,0.0,0.0,10.270036659763203,-297.1098423597731,16.082091846451462,-26.546385118256417,3.3549348910487424,5.859138493334995,-3.607313959277593,26.74099716363411
-0.014985150143385657,0.0,-17.483312684991997,519.7594456314229,137.03285177543475,-180.0,166.13124157095803,84.51892788573416,180.0,171.13068019465106,84.44400493914097,0.7548275207232503,508.6048991160923,315.2016072764524,-135.0,243.11577130573255,216.38015107707128,180.0,258.638547802964,251.15145260314299,0.0,0.0,10.250899790976574,-295.1775470852446,16.014395897104407,-26.510600221695363,3.338611574178458,5.844691132864329,-3.58242038362635,26.74100652011459
-0.015866629563584814,0.0,-17.482252074940995,519.8026095759386,137.03461607249866,-180.0,166.19692951445978,84.37245537948539,180.0,171.19630015282917,84.29312556031134,0.7115003980197434,508.724932035136,315.2126703393642,-135.0,243.29766228002987,216.16576707250016,180.0,258.85108292935627,250.92337208356363,0.0,0.0,10.232071846542883,-293.25025125049245,15.947419731898677,-26.47485007085415,3.322319228313745,5.830262333933122,-3.5576113958216986,26.74101512933178
-0.01674810898378397,0.0,-17.48118158412384,519.8456002224748,137.03636317915073,-180.0,166.26251688156796,84.2259247883967,180.0,171.2618156500731,84.14218815828154,0.6682309965879116,508.84453512222734,315.2236478194194,-135.0,243.47939277020797,215.95122257890603,180.0,259.0634454865294,250.69510406809653,0.0,0.0,10.21355408521341,-291.3279341571103,15.881160965303195,-26.439133179378096,3.306057743214751,5.815851740989272,-3.5328871890792954,26.741022760623206
-0.017629588403983126,0.0,-17.48010434783249,519.8884163097897,137.03809237369148,-180.0,166.32800278183095,84.07933619595585,180.0,171.3272257959871,83.99119281996343,0.6250201801912426,508.96370715460046,315.234539505474,-135.0,243.66096179557135,215.73651773262378,180.0,259.2756344699867,250.46664870373974,0.0,0.0,10.19534862622747,-289.41057532586564,15.815618553016549,-26.403455612370607,3.2898256895030045,5.801460595352765,-3.5082477221102613,26.741029303464284
-0.01851106782418228,0.0,-17.479016974222876,519.9310567236473,137.0398053782503,-180.0,166.39338630450547,83.9326896873638,180.0,171.3925296798868,83.84013963398208,0.5818673822724179,509.0824456131334,315.2453469981026,-135.0,243.8423683551795,215.52165267178117,180.0,259.4876488549956,250.2380061393053,0.0,0.0,10.17745630105628,-287.4981479201439,15.75078932408843,-26.367811086209546,3.2736230753747577,5.787087626491228,-3.4836934285461902,26.74103468163462
-0.019392547244381438,0.0,-17.47792103605732,519.9735209344238,137.04150139558746,-180.0,166.45866655642442,83.78598534921228,180.0,171.45772640866693,83.68902869035315,0.538774065455641,509.2007498106209,315.25606985038115,-135.0,244.02361146571465,215.30662753597613,180.0,259.69948763445603,250.0091765250963,0.0,0.0,10.15987908520203,-285.59063471219486,15.686672069091557,-26.332203367213445,3.2574493573208656,5.772733774425735,-3.459224333233705,26.74103896235374
-0.020274026664580596,0.0,-17.476815873609578,520.0158079236153,137.04318080145478,-179.99999999999997,166.52384261837494,83.63922326988742,179.99999999999997,171.52281506317954,83.53786008088682,0.49573952384235687,509.3186178725664,315.26670880622686,-134.99999999999997,244.20469011786017,215.09144246668043,179.99999999999997,259.91114977527826,249.78016001331073,0.0,0.0,10.142618734060866,-283.68801132446066,15.623265092704571,-26.29663072280961,3.2413041117176817,5.758398578138564,-3.4348406845543398,26.74104223524999
